Year,UserId,TotAnswers
2019,73144,3
2019,56072,3
2019,60967,3
2020,17375,3
2019,111893,3
2019,12770,3
2020,103889,3
2020,35676,3
2019,103965,3
2019,14678,3
2019,93998,3
2019,56003,3
2019,103934,3
2019,2833,3
2019,115462,3
2019,32709,3
2019,87284,3
2019,45378,3
2019,85432,3
2019,1421,3
2019,114106,3
2019,8521,3
2019,87243,3
2019,51669,3
2019,87325,3
2020,55855,3
2019,59954,3
2020,36067,3
2019,81814,3
2020,11516,3
2019,74476,3
2019,45315,3
2019,75571,3
2019,491,3
2019,95916,3
2020,45214,3
2020,87288,3
2019,51619,3
2019,69646,3
2020,45142,3
2019,74326,3
2019,18454,3
2020,103861,3
2019,14661,3
2020,111914,3
2019,12848,3
2019,94158,3
2019,21709,3
2020,73298,3
2019,53913,3
2019,103603,3
2019,22028,3
2019,75359,3
2019,5799,3
2019,69475,3
2019,9455,3
2019,62590,3
2019,22032,3
2020,68442,3
2019,26600,3
2019,101751,3
2019,44746,3
2019,62584,3
2020,48038,3
2019,60104,3
2019,5780,3
2019,95804,3
2019,12268,3
2019,111674,3
2019,1871,3
2019,115520,3
2020,41303,3
2019,75588,3
2019,5000,3
2019,62582,3
2019,24416,3
2019,112105,3
2019,12209,3
2020,101464,3
2019,57418,3
2019,73411,3
2020,20278,3
2019,100593,3
2020,17397,3
2019,60850,3
2019,9003,3
2020,68093,3
2019,41395,3
2019,79963,3
2019,101428,3
2019,113915,3
2019,69791,3
2019,73368,3
2019,85256,3
2019,101546,3
2019,117678,2
2020,82812,2
2019,117393,2
2020,89778,2
2019,117539,2
2019,89672,2
2019,117462,2
2019,61824,2
2020,117684,2
2019,109170,2
2020,118837,2
2020,61748,2
2019,117806,2
2020,60529,2
2020,118970,2
2019,89661,2
2020,118155,2
2019,84972,2
2019,118266,2
2020,89804,2
2019,118031,2
2020,116510,2
2020,117714,2
2019,78242,2
2019,5803,2
2019,80776,2
2019,26059,2
2019,81260,2
2019,1760,2
2019,85308,2
2019,11452,2
2019,60470,2
2019,26662,2
2019,84922,2
2020,49331,2
2019,114134,2
2019,12580,2
2019,60959,2
2020,2025,2
2020,89611,2
2019,53396,2
2020,82305,2
2019,19997,2
2019,65022,2
2020,52599,2
2019,61878,2
2019,20095,2
2020,117172,2
2019,964,2
2020,85981,2
2019,5835,2
2019,83492,2
2019,52685,2
2019,114220,2
2019,49421,2
2019,107970,2
2019,1637,2
2019,116620,2
2020,19820,2
2019,113477,2
2020,12534,2
2019,85277,2
2019,52599,2
2020,85864,2
2019,52609,2
2019,65718,2
2020,48331,2
2019,116703,2
2020,12536,2
2020,64991,2
2019,50461,2
2019,58686,2
2019,19724,2
2019,109062,2
2019,20259,2
2019,85338,2
2020,20496,2
2019,82302,2
2019,1522,2
2019,85383,2
2020,25607,2
2020,78169,2
2019,11856,2
2020,90481,2
2020,48312,2
2020,114338,2
2020,11602,2
2019,65108,2
2020,5663,2
2019,85515,2
2020,53472,2
2020,78236,2
2019,20892,2
2019,108285,2
2019,51360,2
2019,85134,2
2019,52194,2
2019,77759,2
2019,13335,2
2019,116926,2
2019,54544,2
2020,85446,2
2019,52592,2
2020,65391,2
2019,25948,2
2019,85502,2
2019,11069,2
2019,65453,2
2019,13308,2
2020,113893,2
2019,840,2
2019,80970,2
2019,28419,2
2019,113959,2
2019,5670,2
2020,85458,2
2020,28798,2
2019,81345,2
2019,53928,2
2019,77790,2
2019,21124,2
2019,65490,2
2019,49486,2
2019,65472,2
2019,50865,2
2019,61182,2
2020,48113,2
2019,82799,2
2019,49019,2
2019,108340,2
2019,52785,2
2019,90241,2
2020,53530,2
2019,60845,2
2019,19446,2
2019,116896,2
2020,19744,2
2019,85193,2
2019,50854,2
2019,77810,2
2019,1410,2
2019,61192,2
2019,26637,2
2019,58771,2
2019,1232,2
2019,85598,2
2020,29247,2
2019,81332,2
2019,49800,2
2019,108395,2
2019,28600,2
2020,82974,2
2020,13324,2
2019,114692,2
2020,9192,2
2020,113897,2
2019,28684,2
2019,108236,2
2019,51675,2
2020,117125,2
2019,6287,2
2020,116673,2
2020,20085,2
2020,61552,2
2019,26626,2
2019,116725,2
2019,52162,2
2019,90457,2
2019,52772,2
2019,114654,2
2019,5929,2
2020,77396,2
2019,20715,2
2019,114117,2
2020,50828,2
2019,81306,2
2020,53199,2
2020,78045,2
2020,49369,2
2019,78117,2
2020,27062,2
2020,80825,2
2019,50906,2
2019,117194,2
2019,27785,2
2019,108808,2
2019,19821,2
2019,65537,2
2019,50605,2
2019,89988,2
2020,5479,2
2019,61552,2
2019,51656,2
2019,113699,2
2019,26288,2
2019,61420,2
2019,2196,2
2019,61096,2
2019,48235,2
2019,61042,2
2019,20190,2
2019,90033,2
2019,13123,2
2020,90318,2
2019,49470,2
2019,85487,2
2020,7004,2
2020,65263,2
2019,50884,2
2019,61476,2
2020,27756,2
2019,83416,2
2019,53593,2
2019,58926,2
2019,1510,2
2019,60661,2
2019,19820,2
2019,85049,2
2019,6181,2
2020,85739,2
2019,51355,2
2019,114087,2
2019,49147,2
2019,86097,2
2020,52505,2
2019,60274,2
2019,49247,2
2019,89639,2
2019,19947,2
2019,112137,2
2019,52302,2
2019,112118,2
2020,1828,2
2020,79285,2
2019,48677,2
2020,88244,2
2019,53784,2
2020,115255,2
2020,7178,2
2019,115856,2
2019,26903,2
2019,88292,2
2019,20859,2
2019,110759,2
2019,5619,2
2019,87097,2
2019,29881,2
2019,60084,2
2019,53744,2
2019,110793,2
2019,48648,2
2019,63674,2
2019,6931,2
2020,87053,2
2019,26881,2
2019,115365,2
2020,52277,2
2019,88173,2
2020,13148,2
2019,63579,2
2020,1415,2
2019,84127,2
2020,27904,2
2019,79403,2
2019,28186,2
2020,111919,2
2020,54287,2
2019,115312,2
2019,27686,2
2020,84010,2
2020,20600,2
2019,79325,2
2019,878,2
2019,110575,2
2019,48810,2
2019,64187,2
2019,12769,2
2019,62403,2
2019,27614,2
2019,64149,2
2019,20610,2
2019,80145,2
2020,29081,2
2019,110363,2
2019,48775,2
2019,82009,2
2020,27451,2
2019,86938,2
2020,51176,2
2019,60136,2
2019,11209,2
2019,79088,2
2019,26523,2
2020,110940,2
2019,25925,2
2019,62449,2
2019,49754,2
2020,81619,2
2020,844,2
2019,81979,2
2019,1537,2
2020,80025,2
2020,6178,2
2019,80077,2
2019,51182,2
2020,79121,2
2019,13234,2
2019,64029,2
2019,20608,2
2019,87018,2
2019,49703,2
2019,87044,2
2020,51222,2
2019,59526,2
2019,49716,2
2019,64082,2
2019,12161,2
2019,88099,2
2019,26479,2
2019,88096,2
2019,54376,2
2019,87158,2
2019,52278,2
2019,79950,2
2019,8962,2
2020,59877,2
2019,1541,2
2019,87660,2
2019,54064,2
2019,87353,2
2019,13165,2
2019,79733,2
2019,29221,2
2019,87378,2
2019,27235,2
2019,87386,2
2019,5595,2
2019,79751,2
2019,6185,2
2019,63064,2
2019,19959,2
2020,115500,2
2019,48474,2
2019,79758,2
2019,20671,2
2019,84412,2
2019,20282,2
2020,81754,2
2019,25682,2
2019,111570,2
2020,11469,2
2019,63036,2
2019,51047,2
2019,81823,2
2019,25679,2
2019,111610,2
2019,7218,2
2020,59777,2
2019,29883,2
2019,59835,2
2019,26594,2
2019,111647,2
2019,51579,2
2019,81816,2
2019,842,2
2019,80230,2
2019,1367,2
2020,84258,2
2020,50288,2
2019,63244,2
2019,29542,2
2019,62642,2
2019,6991,2
2019,62659,2
2019,49624,2
2020,62602,2
2020,28814,2
2020,60000,2
2020,28267,2
2019,63439,2
2019,5915,2
2019,63392,2
2019,49757,2
2020,59579,2
2020,20853,2
2019,79484,2
2019,19628,2
2019,87186,2
2019,11268,2
2020,111792,2
2020,48832,2
2019,84210,2
2019,25847,2
2020,111117,2
2019,52361,2
2019,85278,2
2020,48517,2
2019,115436,2
2020,27878,2
2020,62614,2
2019,52352,2
2020,63229,2
2019,11913,2
2020,84211,2
2019,29198,2
2020,111230,2
2019,29214,2
2020,111246,2
2019,50161,2
2020,62642,2
2019,27363,2
2020,111838,2
2019,48500,2
2020,83476,2
2020,53793,2
2020,110247,2
2020,30056,2
2020,110239,2
2019,12349,2
2020,62022,2
2019,51337,2
2019,64829,2
2019,28924,2
2019,62103,2
2019,49634,2
2020,109607,2
2019,28296,2
2019,114997,2
2019,5846,2
2019,62116,2
2019,30096,2
2019,89448,2
2019,27291,2
2020,109637,2
2019,1240,2
2019,86400,2
2019,32386,2
2020,112833,2
2020,40664,2
2020,89336,2
2019,21802,2
2020,82153,2
2019,21816,2
2019,86437,2
2019,33780,2
2019,64774,2
2020,7524,2
2020,80409,2
2020,2967,2
2020,87422,2
2019,8029,2
2020,109748,2
2019,7589,2
2019,82196,2
2019,3035,2
2020,59101,2
2020,40224,2
2019,83654,2
2019,6486,2
2020,86261,2
2019,354,2
2019,62077,2
2019,40261,2
2020,83584,2
2019,6662,2
2019,80668,2
2020,33592,2
2019,83542,2
2019,14932,2
2019,109382,2
2019,43990,2
2019,83560,2
2019,40205,2
2019,84820,2
2019,40222,2
2019,60321,2
2019,43976,2
2019,89595,2
2020,2940,2
2019,83565,2
2019,3014,2
2020,83515,2
2020,36411,2
2019,109848,2
2019,14982,2
2019,80574,2
2019,40292,2
2019,89545,2
2019,22129,2
2019,116488,2
2019,43606,2
2019,113055,2
2019,43341,2
2019,116450,2
2019,56706,2
2019,80517,2
2020,30441,2
2019,109560,2
2019,36239,2
2019,109574,2
2019,23839,2
2019,82248,2
2019,17287,2
2020,83565,2
2020,40492,2
2020,78307,2
2019,43277,2
2019,78784,2
2020,17929,2
2020,78721,2
2019,17281,2
2019,64709,2
2019,43355,2
2020,64377,2
2019,56690,2
2019,110067,2
2019,34129,2
2020,82096,2
2020,22960,2
2020,88948,2
2019,33969,2
2019,64381,2
2019,33987,2
2019,86651,2
2019,56588,2
2019,78867,2
2019,33606,2
2019,112586,2
2019,23061,2
2019,110161,2
2019,43509,2
2019,83792,2
2019,4827,2
2020,64193,2
2019,43422,2
2020,115095,2
2019,43402,2
2020,59282,2
2020,23018,2
2020,112422,2
2019,33605,2
2019,84629,2
2019,4301,2
2019,64254,2
2020,44022,2
2019,110239,2
2019,14714,2
2019,116034,2
2019,44867,2
2019,62357,2
2019,44845,2
2019,64228,2
2019,44819,2
2019,112541,2
2019,7788,2
2019,112470,2
2020,57858,2
2020,112533,2
2019,2897,2
2020,84600,2
2019,17201,2
2020,86502,2
2020,36561,2
2019,80395,2
2019,35621,2
2020,60184,2
2019,33043,2
2019,62251,2
2019,32977,2
2019,116235,2
2020,44898,2
2019,81542,2
2020,45315,2
2019,80332,2
2019,45374,2
2019,59265,2
2019,9833,2
2020,64571,2
2020,5015,2
2019,89052,2
2019,33187,2
2019,64598,2
2019,45266,2
2019,78822,2
2019,7997,2
2019,80301,2
2019,32906,2
2020,112572,2
2020,44938,2
2019,86642,2
2019,36716,2
2019,81593,2
2020,2775,2
2020,89004,2
2019,34204,2
2019,86643,2
2020,44676,2
2020,109955,2
2019,5002,2
2019,64472,2
2019,447,2
2019,78815,2
2019,4978,2
2020,79758,2
2019,36589,2
2019,108074,2
2020,18183,2
2019,73801,2
2019,44147,2
2019,73497,2
2019,56318,2
2019,92084,2
2020,44067,2
2019,68580,2
2019,40127,2
2019,104184,2
2019,10456,2
2019,93870,2
2019,2946,2
2019,106465,2
2020,44274,2
2020,73861,2
2020,33346,2
2020,95757,2
2020,14767,2
2019,106478,2
2019,57897,2
2019,74475,2
2019,44605,2
2019,106488,2
2019,33319,2
2020,103329,2
2019,44555,2
2020,75817,2
2019,14753,2
2020,69407,2
2019,33341,2
2020,70851,2
2020,6802,2
2019,93229,2
2020,24231,2
2019,105318,2
2020,24230,2
2019,69811,2
2019,56274,2
2019,99984,2
2019,2936,2
2020,96785,2
2019,22850,2
2019,103559,2
2019,3124,2
2020,105270,2
2019,43233,2
2019,67277,2
2019,42012,2
2020,103446,2
2019,41015,2
2019,70852,2
2019,17704,2
2019,95870,2
2019,41055,2
2019,70835,2
2019,41968,2
2019,94399,2
2019,23458,2
2019,105330,2
2020,6759,2
2020,69741,2
2020,57414,2
2019,66559,2
2019,41921,2
2020,104078,2
2020,35105,2
2019,73435,2
2019,41894,2
2019,92177,2
2019,35164,2
2020,103260,2
2020,40949,2
2020,93801,2
2019,57161,2
2019,104235,2
2020,42146,2
2019,72703,2
2019,42181,2
2020,72606,2
2020,8190,2
2019,72655,2
2020,42099,2
2019,68027,2
2019,35059,2
2019,69690,2
2020,23507,2
2019,102069,2
2019,15699,2
2019,95608,2
2019,42108,2
2019,103238,2
2019,35142,2
2019,99604,2
2019,35251,2
2019,66423,2
2019,57277,2
2019,71244,2
2020,35209,2
2019,99558,2
2019,17629,2
2020,99482,2
2020,35514,2
2019,99610,2
2019,41503,2
2020,99668,2
2019,41324,2
2020,75047,2
2019,41470,2
2019,72737,2
2019,23383,2
2020,95669,2
2019,21959,2
2019,105187,2
2019,41327,2
2019,75187,2
2019,41328,2
2019,70340,2
2019,41276,2
2020,66425,2
2019,17482,2
2019,91865,2
2019,41597,2
2019,68064,2
2019,41199,2
2020,101918,2
2020,15721,2
2019,91814,2
2019,57281,2
2019,75165,2
2019,57478,2
2019,93260,2
2019,4447,2
2019,99670,2
2019,57519,2
2019,93306,2
2019,4549,2
2019,96677,2
2019,23317,2
2019,69852,2
2019,41642,2
2019,75094,2
2019,35418,2
2020,99931,2
2019,23326,2
2019,106188,2
2019,35397,2
2019,94000,2
2019,34994,2
2019,75518,2
2020,15967,2
2019,105808,2
2019,42234,2
2019,75977,2
2019,9889,2
2020,100299,2
2020,23740,2
2019,75500,2
2019,36119,2
2019,68296,2
2019,40717,2
2020,105405,2
2019,57585,2
2020,92827,2
2019,23186,2
2020,94035,2
2019,42820,2
2019,97248,2
2020,34623,2
2020,97198,2
2019,57561,2
2019,73962,2
2019,42867,2
2019,68338,2
2019,42881,2
2020,105398,2
2020,34454,2
2019,73041,2
2019,15372,2
2019,66952,2
2019,4771,2
2019,105768,2
2019,34289,2
2019,67114,2
2019,17316,2
2020,96968,2
2020,40543,2
2020,100415,2
2019,15418,2
2019,69675,2
2019,17317,2
2019,68259,2
2019,36133,2
2019,105510,2
2019,10267,2
2020,70526,2
2019,4698,2
2019,92855,2
2019,42925,2
2019,105706,2
2020,15295,2
2019,74014,2
2019,34213,2
2019,105734,2
2019,40826,2
2019,104037,2
2019,34768,2
2020,92506,2
2019,42423,2
2019,75550,2
2019,34874,2
2020,100332,2
2020,17792,2
2019,100006,2
2020,10064,2
2019,69638,2
2019,42369,2
2019,103771,2
2020,10057,2
2019,106093,2
2019,42358,2
2019,68414,2
2020,23173,2
2020,76193,2
2020,34870,2
2020,97326,2
2019,42430,2
2020,97358,2
2020,56998,2
2019,75375,2
2019,195,2
2019,105421,2
2019,42448,2
2020,100040,2
2019,23740,2
2019,105411,2
2019,6574,2
2019,105404,2
2020,57488,2
2019,92225,2
2019,42593,2
2019,75942,2
2019,42670,2
2019,97503,2
2019,42579,2
2019,96878,2
2020,42485,2
2019,66691,2
2019,42539,2
2019,69745,2
2019,36006,2
2020,72950,2
2020,15436,2
2020,100110,2
2019,23658,2
2019,103756,2
2019,55917,2
2020,73870,2
2019,44899,2
2019,74332,2
2020,10460,2
2020,100187,2
2019,37574,2
2020,75354,2
2019,16645,2
2019,75399,2
2019,46918,2
2019,76201,2
2019,16640,2
2019,97326,2
2019,21294,2
2019,100225,2
2019,31350,2
2020,66709,2
2019,37551,2
2019,92367,2
2019,31387,2
2019,75950,2
2019,37548,2
2019,94240,2
2019,38789,2
2020,70600,2
2019,55082,2
2019,92397,2
2019,16682,2
2019,103174,2
2019,5333,2
2019,71204,2
2019,58446,2
2019,106834,2
2019,6315,2
2019,70030,2
2019,10838,2
2020,90974,2
2019,25275,2
2020,107374,2
2020,46783,2
2020,73635,2
2019,37684,2
2019,104764,2
2020,47012,2
2019,67482,2
2019,31220,2
2019,91110,2
2019,37674,2
2019,93466,2
2019,13795,2
2019,72208,2
2019,19271,2
2020,95261,2
2019,25295,2
2019,90971,2
2020,9652,2
2019,95129,2
2019,58407,2
2019,77193,2
2019,31568,2
2019,71759,2
2019,16606,2
2020,74713,2
2019,58367,2
2020,67425,2
2019,16593,2
2019,99129,2
2019,13970,2
2019,99134,2
2019,13971,2
2019,96323,2
2019,46493,2
2019,104385,2
2019,4126,2
2020,73746,2
2019,13974,2
2019,74687,2
2019,7917,2
2019,95063,2
2019,46631,2
2019,98351,2
2019,55914,2
2019,77071,2
2020,2405,2
2019,103170,2
2020,4024,2
2019,74800,2
2019,6329,2
2019,93781,2
2019,55206,2
2019,75749,2
2020,46705,2
2019,91245,2
2019,21298,2
2020,72190,2
2019,46742,2
2019,72243,2
2019,31501,2
2019,95068,2
2020,13893,2
2019,95040,2
2019,39027,2
2019,67814,2
2020,2370,2
2020,70089,2
2020,46664,2
2019,71904,2
2019,2379,2
2019,98899,2
2019,13749,2
2019,98609,2
2019,47190,2
2019,77293,2
2019,25423,2
2020,95155,2
2019,9659,2
2019,107800,2
2019,47889,2
2019,93639,2
2019,47888,2
2019,98804,2
2019,2272,2
2019,70074,2
2020,16677,2
2020,70030,2
2019,47873,2
2019,65762,2
2019,47830,2
2019,73799,2
2020,13517,2
2019,71967,2
2019,3933,2
2019,98715,2
2020,47887,2
2019,98799,2
2020,30659,2
2019,102665,2
2020,16713,2
2019,101057,2
2019,25499,2
2019,75702,2
2019,3990,2
2019,71806,2
2019,54752,2
2019,67800,2
2019,48020,2
2019,90808,2
2019,37914,2
2019,74742,2
2020,22336,2
2020,95205,2
2019,38201,2
2019,104474,2
2020,30606,2
2019,77265,2
2020,38191,2
2020,104421,2
2019,30679,2
2020,90715,2
2019,16803,2
2020,90708,2
2019,30932,2
2020,96413,2
2019,21223,2
2019,77255,2
2019,37875,2
2020,95127,2
2020,54846,2
2019,107727,2
2020,2284,2
2019,98941,2
2020,3952,2
2020,72286,2
2020,21206,2
2020,104324,2
2019,31082,2
2020,76871,2
2020,13630,2
2019,100827,2
2020,22410,2
2019,103064,2
2019,47260,2
2020,70196,2
2020,37650,2
2019,96670,2
2019,19292,2
2020,96590,2
2019,31176,2
2019,103052,2
2019,6775,2
2019,104977,2
2020,19278,2
2020,68630,2
2019,3878,2
2019,103041,2
2019,30999,2
2019,91484,2
2019,31028,2
2019,98239,2
2019,38494,2
2019,73821,2
2019,2308,2
2019,103023,2
2019,47459,2
2019,66178,2
2019,19343,2
2019,90646,2
2019,47540,2
2019,76898,2
2019,38535,2
2019,104980,2
2020,13577,2
2019,71330,2
2019,47486,2
2019,75826,2
2020,10838,2
2019,72619,2
2019,46462,2
2020,104202,2
2019,23356,2
2020,102062,2
2019,46446,2
2019,106869,2
2019,21417,2
2019,67972,2
2019,32038,2
2020,98096,2
2019,16492,2
2020,67343,2
2019,18886,2
2019,96262,2
2019,46117,2
2019,75047,2
2019,39739,2
2020,74957,2
2020,5086,2
2020,72481,2
2020,45597,2
2019,99479,2
2019,45649,2
2019,71315,2
2019,18716,2
2020,96168,2
2019,36942,2
2019,74970,2
2019,584,2
2020,105452,2
2019,7951,2
2020,102817,2
2020,2716,2
2019,67913,2
2019,32313,2
2020,71522,2
2020,18643,2
2019,107063,2
2019,45572,2
2019,94978,2
2020,14329,2
2019,74648,2
2019,24984,2
2019,100898,2
2020,18786,2
2019,99324,2
2019,10600,2
2019,73631,2
2020,36949,2
2020,100808,2
2019,22195,2
2019,75634,2
2019,45834,2
2019,93386,2
2019,24803,2
2019,107085,2
2020,22540,2
2019,96620,2
2020,45797,2
2019,68798,2
2020,32334,2
2019,74657,2
2020,58137,2
2019,74587,2
2019,5188,2
2020,100859,2
2019,45899,2
2019,75636,2
2019,45791,2
2019,55650,2
2019,17141,2
2020,32115,2
2019,24757,2
2019,55564,2
2019,14307,2
2020,14239,2
2019,14326,2
2019,4151,2
2020,14101,2
2019,6686,2
2019,39246,2
2019,22168,2
2019,4222,2
2019,55440,2
2019,46280,2
2019,24590,2
2019,22565,2
2020,24506,2
2019,45483,2
2019,7839,2
2020,10647,2
2019,39879,2
2019,14043,2
2019,39190,2
2019,32638,2
2019,17080,2
2020,26967,2
2019,3761,2
2020,46147,2
2019,31942,2
2019,39812,2
2019,5201,2
2019,17165,2
2019,25040,2
2020,10622,2
2019,58031,2
2019,118381,1
2019,22398,1
2019,118539,1
2019,11464,1
2019,118245,1
2019,26844,1
2019,118935,1
2019,20721,1
2020,117372,1
2019,9656,1
2019,117454,1
2019,9866,1
2020,118483,1
2019,53130,1
2019,118244,1
2019,22841,1
2020,118935,1
2019,8,1
2019,117372,1
2019,6748,1
2019,118156,1
2020,57448,1
2020,117498,1
2020,53048,1
2019,117856,1
2019,22644,1
2019,117860,1
2019,22467,1
2019,117877,1
2020,22114,1
2020,117836,1
2020,9123,1
2020,117496,1
2020,5894,1
2020,117898,1
2020,26501,1
2019,118895,1
2019,22699,1
2019,118084,1
2019,26553,1
2020,118031,1
2020,26703,1
2019,118148,1
2020,58062,1
2020,117600,1
2019,26822,1
2019,117826,1
2019,22835,1
2020,101410,1
2019,70,1
2019,114377,1
2019,11619,1
2019,85199,1
2019,22017,1
2019,114281,1
2019,9695,1
2020,84936,1
2019,22525,1
2019,70023,1
2020,26895,1
2019,114703,1
2019,118,1
2020,69852,1
2020,26906,1
2019,60732,1
2019,26715,1
2019,114389,1
2020,9822,1
2019,70073,1
2019,53174,1
2019,74043,1
2020,23103,1
2019,96338,1
2019,53143,1
2019,85058,1
2019,54,1
2020,81277,1
2019,9718,1
2020,85154,1
2019,52979,1
2020,101198,1
2019,11603,1
2019,101168,1
2019,57656,1
2019,101225,1
2019,23033,1
2019,73870,1
2019,22545,1
2019,69798,1
2019,7052,1
2020,81260,1
2020,57647,1
2019,96207,1
2019,57726,1
2019,96367,1
2020,57580,1
2019,114347,1
2019,1023,1
2020,85118,1
2019,52958,1
2019,101388,1
2020,9139,1
2020,60843,1
2020,57736,1
2020,96091,1
2019,53140,1
2019,73804,1
2019,57801,1
2019,70048,1
2020,57621,1
2020,69781,1
2020,22836,1
2019,114361,1
2020,22143,1
2019,69890,1
2019,34,1
2020,85129,1
2020,9946,1
2019,114416,1
2019,22604,1
2019,60642,1
2019,20761,1
2019,101342,1
2019,9700,1
2019,114316,1
2019,52912,1
2019,114626,1
2019,57834,1
2019,81368,1
2020,118,1
2019,60888,1
2020,9639,1
2019,101187,1
2019,9943,1
2020,101629,1
2019,58246,1
2019,74101,1
2020,57529,1
2019,61557,1
2020,22535,1
2020,95468,1
2019,9912,1
2020,61517,1
2019,53044,1
2019,102208,1
2020,6908,1
2019,113548,1
2020,23136,1
2020,85781,1
2019,23205,1
2019,102226,1
2019,22271,1
2019,113543,1
2020,26543,1
2020,69210,1
2019,23193,1
2019,69246,1
2019,23136,1
2019,61724,1
2020,53622,1
2019,69235,1
2019,26534,1
2019,61672,1
2019,55598,1
2019,80896,1
2019,21411,1
2019,102159,1
2019,25005,1
2020,102091,1
2020,24954,1
2019,102125,1
2020,25847,1
2019,80948,1
2019,54193,1
2019,95574,1
2019,21152,1
2019,74582,1
2019,54226,1
2019,80920,1
2020,54166,1
2020,95490,1
2020,9353,1
2019,85758,1
2020,24986,1
2019,85781,1
2019,54265,1
2019,69322,1
2019,55295,1
2019,85790,1
2019,646,1
2019,61492,1
2019,10714,1
2019,80919,1
2019,25828,1
2019,113612,1
2020,21101,1
2019,74684,1
2019,55355,1
2019,61744,1
2019,55357,1
2019,80887,1
2019,55405,1
2019,102304,1
2019,11201,1
2020,74684,1
2019,25945,1
2019,80742,1
2020,21298,1
2019,86028,1
2020,24772,1
2019,69096,1
2019,55642,1
2019,102452,1
2020,55887,1
2020,86001,1
2019,24517,1
2019,69078,1
2019,6431,1
2020,69008,1
2019,24525,1
2020,80665,1
2020,53858,1
2019,69068,1
2019,25965,1
2020,80653,1
2019,6405,1
2020,61831,1
2019,55850,1
2020,95170,1
2020,21558,1
2019,113335,1
2019,10551,1
2019,113730,1
2019,507,1
2019,102413,1
2020,53871,1
2020,85886,1
2019,54018,1
2019,80870,1
2019,24772,1
2020,61730,1
2020,10509,1
2019,113432,1
2019,21562,1
2020,85834,1
2019,24739,1
2020,95344,1
2020,490,1
2020,102287,1
2019,53989,1
2020,74657,1
2019,24677,1
2020,95279,1
2019,55799,1
2019,80808,1
2020,6805,1
2019,61818,1
2019,25111,1
2020,69058,1
2019,55262,1
2020,95214,1
2020,9330,1
2020,113300,1
2019,10855,1
2019,61836,1
2019,25337,1
2019,102121,1
2019,25662,1
2019,69389,1
2020,25283,1
2019,85647,1
2019,21197,1
2019,74341,1
2019,11062,1
2019,69634,1
2019,25393,1
2020,85371,1
2020,54515,1
2020,69551,1
2019,25617,1
2020,95848,1
2019,54603,1
2020,85383,1
2019,25607,1
2019,95909,1
2019,25429,1
2019,69553,1
2020,54620,1
2019,81231,1
2019,817,1
2020,81101,1
2019,25494,1
2020,61007,1
2020,25429,1
2020,95815,1
2019,54657,1
2019,74449,1
2020,689,1
2019,101629,1
2019,6928,1
2020,60524,1
2019,6268,1
2019,81253,1
2019,25439,1
2020,114087,1
2020,54898,1
2019,96031,1
2019,54992,1
2019,60960,1
2019,691,1
2019,96018,1
2019,55007,1
2019,114216,1
2019,10789,1
2020,85280,1
2019,55189,1
2020,69601,1
2019,54402,1
2019,114197,1
2019,10780,1
2020,114125,1
2019,54397,1
2019,74261,1
2020,54318,1
2019,114186,1
2019,55223,1
2019,74296,1
2020,21279,1
2019,85357,1
2019,25800,1
2019,61000,1
2020,25701,1
2019,101607,1
2020,6369,1
2019,101518,1
2019,681,1
2020,69485,1
2019,11105,1
2020,113938,1
2020,10780,1
2019,74521,1
2020,54397,1
2019,101963,1
2019,54456,1
2019,101973,1
2019,55032,1
2020,61150,1
2019,25694,1
2019,95690,1
2019,10828,1
2019,61243,1
2020,11035,1
2019,101997,1
2020,6258,1
2020,85578,1
2019,25743,1
2019,113802,1
2019,21287,1
2019,102002,1
2019,57382,1
2020,85580,1
2019,24482,1
2019,95654,1
2019,9472,1
2019,69397,1
2019,21904,1
2019,85562,1
2020,5998,1
2019,81099,1
2020,53547,1
2020,69361,1
2020,9494,1
2020,69406,1
2019,23761,1
2019,69515,1
2020,11352,1
2020,85433,1
2019,21885,1
2020,85436,1
2020,53559,1
2019,69496,1
2019,23772,1
2019,101713,1
2020,11341,1
2020,95791,1
2020,23729,1
2019,95848,1
2019,53643,1
2019,101747,1
2020,56732,1
2020,101684,1
2020,53593,1
2019,95834,1
2020,56761,1
2020,61106,1
2019,26329,1
2019,74454,1
2019,56897,1
2019,101861,1
2019,297,1
2020,95733,1
2019,11397,1
2019,107843,1
2019,10227,1
2019,100729,1
2020,10163,1
2019,114757,1
2020,11382,1
2019,59142,1
2019,56781,1
2020,72539,1
2019,57059,1
2020,99462,1
2019,23642,1
2020,99464,1
2019,57374,1
2019,71270,1
2019,23397,1
2019,71265,1
2020,57283,1
2020,83590,1
2019,6963,1
2020,72555,1
2020,57266,1
2019,72647,1
2020,21892,1
2020,59098,1
2019,23441,1
2020,82139,1
2019,6594,1
2020,97988,1
2020,57224,1
2019,83704,1
2019,57287,1
2020,116403,1
2019,21941,1
2020,116410,1
2019,26457,1
2020,99436,1
2019,57101,1
2020,99430,1
2019,23589,1
2019,98253,1
2019,57152,1
2020,98153,1
2019,53513,1
2020,99317,1
2020,182,1
2019,72490,1
2020,23489,1
2020,99324,1
2019,23512,1
2019,59052,1
2020,10029,1
2020,83660,1
2019,57270,1
2019,71434,1
2020,53487,1
2019,72531,1
2019,23836,1
2019,98195,1
2019,53677,1
2019,71359,1
2020,11298,1
2019,99464,1
2019,24114,1
2019,71306,1
2019,26109,1
2019,82255,1
2019,21101,1
